Unnamed: 0,sentiment,text,magnitude,score,Unnamed: 0,Positive,Neutral,Negative,que,sentiment,text,ibm_score,Unnamed: 0,text,predict,score
1006.0,Neutral,"Traffic lights and intersections will be the next really tricky one. And then navigating complex parking lots and like - sort of like if you're underground in a mall parking lot with a lot of traffic and pedestrians and it's on multiple levels, that kind of thing is what gets tricky.",1.2999999523162842,0.6000000238418579,1006.0,0.023719960823655132,0.4702425003051758,0.4355603456497192,0.4702425003051758,Neutral,"Traffic lights and intersections will be the next really tricky one. And then navigating complex parking lots and like - sort of like if you're underground in a mall parking lot with a lot of traffic and pedestrians and it's on multiple levels, that kind of thing is what gets tricky.",-0.761083,10,"Now turning to Global Services. BGS reported revenue of $17 billion, representing 17% growth year-on-year. Business operations begin in July of 2017. BGS growth is consistently outpaced the average for the services market. BGS continues to win new business, highlighting the value we bring to our broad range of commercial and government customers and the strength of our One Boeing offerings. BGS booked new orders totaling approximately $18 billion in 2018. The awards included support services and sustained the contracts for military customers globally such as the recent C-17, F-18 and F-22 contracts with U.S. Navy and Air Force and F-15 for Qatar",neutral,0.5
1007.0,Positive,"With the release of enhanced or advanced Summon, you'll see the first indications of the car being able to navigate complex parking lots, and that's also coming up fairly soon, probably next month. And in development mode, the car does all the things that I just mentioned in development mode. It recognizes traffic lights and stop signs and basically has all the functionality in development mode. It's really just a question of getting your reliability of recognizing traffic lights to several names.",1.100000023841858,0.10000000149011612,1007.0,0.6051853895187378,0.3046897351741791,0.03133895620703697,0.6051853895187378,Positive,"With the release of enhanced or advanced Summon, you'll see the first indications of the car being able to navigate complex parking lots, and that's also coming up fairly soon, probably next month. And in development mode, the car does all the things that I just mentioned in development mode. It recognizes traffic lights and stop signs and basically has all the functionality in development mode. It's really just a question of getting your reliability of recognizing traffic lights to several names.",0.6459090000000001,11,"In addition to the strong momentum in its parts and supply chain business, BGS continues to expand its market-leading digital solution portfolio and customer base. In the fourth quarter, more than 5,300 commercial and military aircraft were monitored in flight by airplane health management, a cloud-based real-time health monitoring solution. Adding to the list of our digital analytics customers Shenzhen airlines recently signed up for crew pairing and rostering services. Shenzhen will be the first airline in China to use Boeing analytics power crew management solutions bringing the most advanced data analytics capabilities to the airlines, allow them to focus on their core business is serving their customers while improving efficiency and cost.",neutral,0.5
1008.0,Neutral,"So I guess like, I don't know, 98% good right now, but we need it to be like 99.999%, really extremely reliable. So - and the capability will be there for - when will we think it's safe for full self-driving? It's probably towards the end of this year, and then it's up to regulators to decide when they want to approve that.",1.7000000476837158,0.4000000059604645,1008.0,0.496051162481308,0.2894493639469147,0.025241130962967876,0.496051162481308,Neutral,"So I guess like, I don't know, 98% good right now, but we need it to be like 99.999%, really extremely reliable. So - and the capability will be there for - when will we think it's safe for full self-driving? It's probably towards the end of this year, and then it's up to regulators to decide when they want to approve that.",0.597316,12,"In the fourth quarter, we also completed acquisition of KLX, a major global provider of aviation parts and services. Boosting our supply chain capability enables us to better serve our customers while profitably and purposefully growing our business. Our integration activities continue to progress well. We've retained the top KLX talent and are on track to achieve or exceed our business case synergy value.",positive,0.8051844840000001
1009.0,Neutral,"Okay. Let's go to the next question, which is, if and when will Tesla switch Model S and X to 2170 battery cells? What percent range improvement do you expect?",0.0,0.0,1009.0,0.019211679697036743,0.8723658323287964,0.08504974097013474,0.8723658323287964,Neutral,"Okay. Let's go to the next question, which is, if and when will Tesla switch Model S and X to 2170 battery cells? What percent range improvement do you expect?",0.787712,13,"Additionally, last year we started operations for our airplane seat joint venture with Adient, and an Auxiliary Power Units joint venture with Safran. These partnerships support Boeing's vertical integration strategy to strengthen in-house capabilities and depth in key areas to offer better products that deliver greater value to our customers, grow our services business and generate greater life cycle value. We've also made progress in our strategic partnership with Embraer. We've recently received approval by the Government of Brazil and signed definitive agreements with Embraer. The Embraer shareholder votes scheduled for February 26 is the next major milestone. Over the coming months we'll continue to work with Embraer global regulators and other stakeholders to complete the transaction and create the most important strategic partnership in the aerospace industry. Assuming the approvals are received in a timely manner, we expect to close the transaction by the end of this year.",neutral,0.5
101.0,Neutral,Michael Carrier,0.10000000149011612,0.10000000149011612,101.0,0.03185294196009636,0.946200966835022,0.018267732113599774,0.946200966835022,Neutral,Michael Carrier,-0.738093,14,"In summary, we delivered another year of strong operating performance, captured noteworthy additions to our large and diverse backlog, returned significant cash to our shareholders, invested in our people and in our business to drive innovation and excellence and complemented our organic growth with planned strategic inorganic investments. With that, letâs turn to the business environment on Slide 3.",positive,0.896530032
1010.0,Positive,"Other revenues for Google were $6.5 billion, up 31% year-over-year fueled by Cloud, Hardware and Play. We continue to provide monetization metrics in our earnings press release to give you a sense of the price and volume dynamics of our advertising businesses.",0.10000000149011612,0.0,1010.0,0.06828253716230392,0.9284545183181764,0.001893396722152829,0.9284545183181764,Positive,"Other revenues for Google were $6.5 billion, up 31% year-over-year fueled by Cloud, Hardware and Play. We continue to provide monetization metrics in our earnings press release to give you a sense of the price and volume dynamics of our advertising businesses.",0.990295,15,"We continue to see healthy global demand for our offerings in commercial, defense, space and services. These are sizable sectors that are growing and backed by strong fundamentals with a combined market opportunity of $8.1 trillion over the next 10 years. I would note that as a global company with customers in 150 countries, we're always mindful of the potential impact of geopolitical and macroeconomic forces. We continue to track a host of near-term issues and mitigate potential risks as appropriate. We value and maintain strong relationships with our customers, suppliers and other stakeholders around the world, reinforcing the mutual economic benefits of the strong and prosperous aerospace industry.",positive,0.896788478
1011.0,Neutral,"Great. Thanks for taking the questions. I just wanted to ask to, first, can you think about the strong Google Sites growth 23%, that鈥檚 actually Neutral. Can you just help us understand some of the mobile search innovations that you think are really driving things here beyond some of these underlying secular strength, with the particular focus perhaps on the retail channel, and just how you鈥檙e thinking about the opportunity there? And then, second, Ruth, just wanted to go back to your comment on OpEx. Just wanted to clarify, were you saying that headcount growth, specifically you think will moderate in '19 or are you talking about overall OpEx spending? Thank you.",3.400000095367432,0.20000000298023224,1011.0,0.5157120823860168,0.4584139585494995,0.0040248087607324115,0.5157120823860168,Neutral,"Great. Thanks for taking the questions. I just wanted to ask to, first, can you think about the strong Google Sites growth 23%, that鈥檚 actually Neutral. Can you just help us understand some of the mobile search innovations that you think are really driving things here beyond some of these underlying secular strength, with the particular focus perhaps on the retail channel, and just how you鈥檙e thinking about the opportunity there? And then, second, Ruth, just wanted to go back to your comment on OpEx. Just wanted to clarify, were you saying that headcount growth, specifically you think will moderate in '19 or are you talking about overall OpEx spending? Thank you.",0.8185560000000001,16,"In commercial aviation, global passenger traffic continues to grow faster than GDP and long-term trends. The 2018 passenger traffic grew 6.6% through November, representing the ninth straight year of above trend growth. We believe the changing nature of travel with more connected city pairs and the rising middle-class has fundamentally expanded traffic patterns and supports sustained growth. At the same time, airlines are maintaining capacity discipline, keeping supply demand imbalance as industry profitability remains near historic highs. Meanwhile, Air Cargo continued its solid momentum in 2018 with traffic increasing nearly 4% through November.",neutral,0.5
1012.0,Neutral,"But before we jump into Q&A, Elon has some opening remarks. Elon?",0.10000000149011612,0.0,1012.0,0.009779668413102629,0.9822778701782228,0.005950848571956158,0.9822778701782228,Neutral,"But before we jump into Q&A, Elon has some opening remarks. Elon?",0.0,17,"Our customers continue to recognize the superior value proposition of our more fuel efficient airplanes as reflected in the strong intake of new orders we saw last year. For 2019, we expect to see our new order intake to be moderated but still at a healthy pace.",positive,0.80090034
1013.0,Negative,We have no plans to switch S and X to 2170 and can't comment on huge product developments.,0.0,0.0,1013.0,0.035654786974191666,0.8251715302467346,0.12981988489627838,0.8251715302467346,Negative,We have no plans to switch S and X to 2170 and can't comment on huge product developments.,-0.567913,18,"Our sales expectations are built on the diverse demand that weâre seeing around the world and across airline business models. There also is more balance between airplanes purchase for fleet growth and replacement leading to more stable purchasing patterns. We believe the evolution in these key market dynamics in aggregate continues to drive less cyclicality for our industry. Over the long term, we remain highly confident in our outlook, which forecasts demand for nearly 43,000 new airplanes over the next 20 years, which will help double the size of the global fleet. These long-term demand fundamentals combined with healthy market conditions and a robust backlog provides a solid foundation for our planned production rates.Now turning to our product segments, starting with the narrow-body, our current production rate of 52 per month and planned increase to 57 this year is based on our backlog of more than 4,700 aircraft and a production skyline that is sold out into early next decade. The 737 program added 13 new customers during the year and the Max family surpassed 5,000 net orders in December. We continue to assess the market upward pressure on the 737 production rate.",neutral,0.5
1014.0,Neutral,"Okay. So maybe we'll take the last question from retail investors, which was, where will Tesla Semi and Model Y be produced? Can you share a time line on expected production ramp of these products?",0.10000000149011612,0.0,1014.0,0.007287378888577224,0.9019219875335692,0.07937691360712051,0.9019219875335692,Neutral,"Okay. So maybe we'll take the last question from retail investors, which was, where will Tesla Semi and Model Y be produced? Can you share a time line on expected production ramp of these products?",0.469475,19,"As with all rate increases, we continue to assess the supply chain readiness as well as the market demand in an integrated manner as part of our disciplined decision-making. In wide-body segment, we have seen steady orders for the 787 and the 777, and have high confidence in a meaningful increase in wide-body replacement demand early next decade. The current generation 777 continued its steady sales momentum with 51 net orders. The 777 program is captured more than 2,000 orders since its launch. These additional orders brought the backlog to 100 aircraft and provide further support for the 777 bridge.",neutral,0.5
1015.0,Neutral,"As I mentioned earlier, the Model Y, we think, most likely will be produced at Gigafactory, but that's - unless we encounter some obstacle - that's the default plan that we're proceeding towards. And it's fast, low risk and also low CapEx. In terms of the - I mean, probably there's like initial production of Model Y, very low volume, probably next year.",0.5,0.0,1015.0,0.04505132511258125,0.6871875524520874,0.21645845472812653,0.6871875524520874,Neutral,"As I mentioned earlier, the Model Y, we think, most likely will be produced at Gigafactory, but that's - unless we encounter some obstacle - that's the default plan that we're proceeding towards. And it's fast, low risk and also low CapEx. In terms of the - I mean, probably there's like initial production of Model Y, very low volume, probably next year.",-0.650497,20,"Turning to the 777X, we've recently launched our Boeing Business Jet variance, the longest range business jets ever that can connect virtually any two cities in the world. We have a strong foundation of 340 orders and commitments for the 777X, which support our plan for ramping up production and delivery of this new aircraft. Weâre focused on further bolstering the 777X skyline.",neutral,0.5
1016.0,Neutral,"But then it always takes time to ramp up any production system, and that's difficult to predict the shape of that S-curve. So we feel confident in saying there will be production volume of Model Y by the end of next year, but in between beginning of next year with low volume, it always starts with very low growth exponentially - from beginning of last year to end of next year, it's difficult to break that ramp. So that's our expectation for Y. For Semi, we're - I don't know if you want to comment on that, Jerome.",0.6000000238418579,0.0,1016.0,0.03547096624970436,0.7276198863983154,0.1642404943704605,0.7276198863983154,Neutral,"But then it always takes time to ramp up any production system, and that's difficult to predict the shape of that S-curve. So we feel confident in saying there will be production volume of Model Y by the end of next year, but in between beginning of next year with low volume, it always starts with very low growth exponentially - from beginning of last year to end of next year, it's difficult to break that ramp. So that's our expectation for Y. For Semi, we're - I don't know if you want to comment on that, Jerome.",-0.308416,21,"The combined 777, 777X production rate is slight for month. As we transition to 777X, we continue to expect the delivery rate to be approximately 3.5 aircraft per month in 2019, and we expect the delivery rate to increase slightly in 2020 as we continue to assess 777 demand as well as 777X timing.",neutral,0.5
1017.0,Neutral,I want to start next year as well.,0.10000000149011612,0.10000000149011612,1017.0,0.3370733857154846,0.5999525189399719,0.05205268412828445,0.5999525189399719,Neutral,I want to start next year as well.,-0.738093,22,"The 787 Dreamliner extended its status as the fastest selling twin-aisle jet in history with 109 net orders last year or more than 1,400, since the program launched. Highlights include Hawaiian Airlines and Turkish Airlines becoming new 787 customers. American Airlines and United Airlines added to the growing list of repeat 787 Dreamliner customers, highlighting the strong market preference for the 787 family and its superior value. With more than 600 in the backlog, our plant increased Dreamliner production to 14 airplanes per month this year is well supported.",positive,0.8454850909999999
1018.0,Neutral,Yes.,0.10000000149011612,0.10000000149011612,1018.0,0.3483673334121704,0.6107322573661804,0.028363093733787537,0.6107322573661804,Neutral,Yes.,-0.738093,23,"Turning to our 747 and 767 programs. With our unmatched freighter product lines, we are well-positioned to capture the increased cargo demand. We added four new orders for the 747 in the fourth quarter. And as previously announced, we planned to increase 767 production rate from 2.5 per month to 3 per month in 2020. As Defense, Space & Security, we continue to see solid demand for our major platforms and programs. The BGS portfolio is well-positioned with the mature world-class set of platforms to address current needs and innovative capable and affordable new franchise programs to build the future. We expect to continue to see broad support for our products in the Pentagon and Congress.",neutral,0.5
1019.0,Neutral,"But the first units will be - this is Jerome. Well, first units will be for our own usage. So depends how many trucks we'll use for our own usage to move the parts and the vehicle in different location, and then we'll start delivering to outside customers.",0.8000000119209291,0.0,1019.0,0.05449481308460236,0.9373881816864014,0.003146214410662651,0.9373881816864014,Neutral,"But the first units will be - this is Jerome. Well, first units will be for our own usage. So depends how many trucks we'll use for our own usage to move the parts and the vehicle in different location, and then we'll start delivering to outside customers.",0.649756,24,"Fiscal year 2019 defense bills authorized a fourth multiyear procurement for the F-18 fighter, added funding for additional rotorcraft, funded the requested quantities, our key programs across our fixed wing and commercial derivative aircraft portfolios and supported our missile, space and satellite products. While the fiscal year 2019 NASA appropriations have not yet been enacted, Congress is also demonstrated robust support for our key space exploration programs. Demand from outside the U.S. for our defense and space offerings also remains high, in particular for rotorcraft, commercial derivatives, fighters and satellites. Our investment in future growth and new sales continues in areas that are priorities for our customers. We will continue to leverage capabilities and technologies from across our enterprise to win important opportunities such as the ground based strategic deterrent.",neutral,0.5
102.0,Neutral,Thank you. Our next question comes from the line of Heath Terry with Goldman Sachs.,0.10000000149011612,0.0,102.0,0.11662827432155608,0.8457698225975037,0.0312606580555439,0.8457698225975037,Neutral,Thank you. Our next question comes from the line of Heath Terry with Goldman Sachs.,0.988573,25,"Turning to the services sector. We see the $2.8 trillion services market over the next 10 years as a significant growth opportunity for our company. BGS provides agile, cost competitive services to our customers worldwide. We aim to continue to growing faster than the average services market growth rate of 3.5% as we further expand our broad portfolio of services offerings and continue to gain market share.",neutral,0.5
1020.0,Positive,"Yes, that's good. And then the Tesla pickup truck, we might be ready to unveil that this summer. It will be something quite unique, unlike anything else.",2.200000047683716,0.699999988079071,1020.0,0.8297461867332458,0.13879109919071198,0.002995596034452319,0.8297461867332458,Positive,"Yes, that's good. And then the Tesla pickup truck, we might be ready to unveil that this summer. It will be something quite unique, unlike anything else.",0.901826,26,"BGS' 17% year-over-year revenue increase solidifies our confidence and the growth opportunities and our team's ability to capture it. Strong orders of $18 billion as the year reflect our customers' recognition of our value proposition and helping them optimize the performance to their fleets and reduce operational cost through the lifecycle. Our focus for BGS remains on optimizing the businesses and expanding our portfolio offerings through organic growth investments such as strengthening our vertical capabilities, complemented by strategic acquisitions and partnerships positioned BGS for sustained long-term and profitable growth. Our expertise, the global reach of our business and our strong customer partnerships have us well-positioned to compete and win in this important sector.",neutral,0.5
1021.0,Neutral,"Okay. Fantastic. So operator, we can start taking questions from participants on the call.",1.0,0.30000001192092896,1021.0,0.4619962871074677,0.5133327841758728,0.006531171966344118,0.5133327841758728,Neutral,"Okay. Fantastic. So operator, we can start taking questions from participants on the call.",0.885107,27,"In summary, with growing markets and opportunities ahead, our team remained intensely focused on growth, innovation and accelerating productivity improvements to fuel our investments in the future. For example, the first test flight of our autonomous passenger air vehicle prototype last week chose our efforts to continue to lead with the safe, innovative and responsible approach to new mobility solutions. Our One Boeing strategies and offerings across our three businesses are key differentiators that helps demand our position as the world's leading aerospace company.",neutral,0.5
1022.0,Positive,"Doug, on the first one, obviously we have thousands of engineers working on continually launching search improvements. I think for me a lot of this has been the clear hard work that's gone into making sure search on mobile works really, really well removing friction where we can constantly working to get the answers, a bit quicker and faster and make -- making the more relevant. So to me it's more a set of a continual innovation mentality that we鈥檝e had there for a long time. And that鈥檚 really working at scale.",2.200000047683716,0.4000000059604645,1022.0,0.3988726735115051,0.2557009756565094,0.2574169933795929,0.3988726735115051,Positive,"Doug, on the first one, obviously we have thousands of engineers working on continually launching search improvements. I think for me a lot of this has been the clear hard work that's gone into making sure search on mobile works really, really well removing friction where we can constantly working to get the answers, a bit quicker and faster and make -- making the more relevant. So to me it's more a set of a continual innovation mentality that we鈥檝e had there for a long time. And that鈥檚 really working at scale.",0.754111,28,"With that, Greg, over to you for the financial results.",neutral,0.5
1023.0,Neutral,Thank you [Operator Instructions] Our first question comes from Ryan Brinkman with JPMorgan.,0.10000000149011612,0.10000000149011612,1023.0,0.12964124977588656,0.8303487300872803,0.03316481411457062,0.8303487300872803,Neutral,Thank you [Operator Instructions] Our first question comes from Ryan Brinkman with JPMorgan.,0.9938379999999999,29,"Great. Thanks, Dennis. Good morning, everybody. Let's turn to Slide 4, and we'll discuss our full year results. We booked record revenue of $101 billion in 2018, exceeding $100 billion for the first time in the company's history. This is driven by record commercial aircraft deliveries, higher Defense, Space & Security volume and continued growth in services. Core earnings-per-share totaled $16.01 for the full year, and other record reflecting higher volume, improved mix and solid execution across the company. Operating cash for the year was also a record at $15.3 billion. The robust cash generation was largely driven by higher volume and strong operating performance across the businesses. Letâs move now to our quarterly results on Slide 5.",neutral,0.5
1024.0,Positive,"Thanks, Martin. Last year was definitely the most challenging year in Tesla history, but also the most successful. Thanks to the incredible work of the Tesla team, Model 3 became the best-selling premium vehicle in the U.S. for 2018.",2.200000047683716,0.5,1024.0,0.9853360056877136,0.011695532128214836,4.22025186708197e-05,0.9853360056877136,Positive,"Thanks, Martin. Last year was definitely the most challenging year in Tesla history, but also the most successful. Thanks to the incredible work of the Tesla team, Model 3 became the best-selling premium vehicle in the U.S. for 2018.",0.75302,30,"Fourth quarter revenue increased to $28.3 billion driven by growth in all three businesses while core earnings per share grew to $5.48, driven by higher volume and strong operating performance across the portfolio, which outweighed the favorable tax reform impact in the fourth quarter of last year",neutral,0.5
